book_id,title,genre
7312,"The Beast (Black Dagger Brotherhood, #14)",black-dagger-brotherhood|paranormal|paranormal-romance|romance|vampires
7313,"Sullivan's Island (Lowcountry Tales, #1)",chick-lit|dorothea-benton-frank|fiction|southern|southern-fiction
7314,"Cardcaptor Sakura: Master of the Clow, Vol. 1 (Cardcaptor Sakura, #7)",comics|fantasy|graphic-novels|manga|romance
7315,"The Soulkeepers (The Soulkeepers, #1)",ebook|fantasy|fiction|kindle|young-adult
7316,Up Country,demille|fiction|mystery|nelson-demille|thriller
7317,Private Peaceful,fiction|historical|historical-fiction|war|young-adult
7318,"Her Royal Spyness (Her Royal Spyness Mysteries, #1)",fiction|historical|historical-fiction|mysteries|mystery
7319,"Gunmetal Magic (Kate Daniels, #5.5)",fantasy|magic|paranormal|romance|urban-fantasy
7320,"Half a War (Shattered Sea, #3)",epic-fantasy|fantasy|fiction|series|young-adult
7321,"Rock Chick Renegade (Rock Chick, #4)",alpha-male|contemporary|contemporary-romance|kristen-ashley|romance
7322,"The Marriage Mistake (Marriage to a Billionaire, #3)",contemporary|contemporary-romance|jennifer-probst|romance|series
7323,Jamberry,children|children-s-books|childrens|kids|picture-books
7324,"Darkest Powers Trilogy (Darkest Powers, #1-3)",fantasy|kelley-armstrong|paranormal|romance|young-adult
7325,"Rhapsody: Child of Blood (Symphony of Ages, #1)",epic-fantasy|fantasy|fiction|high-fantasy|sci-fi-fantasy
7326,Doctors,drama|erich-segal|fiction|medical|romance
7327,Samarkand,fiction|historical-fiction|history|literature|middle-east
7328,"Indulgence in Death (In Death, #31)",in-death|in-death-series|jd-robb|mystery|romance
7329,We Need New Names,africa|contemporary|fiction|literary-fiction|zimbabwe
7330,The Little Red Caboose (Little Golden Book),children|children-s-books|childrens|kids|picture-books
7331,Pretty in Plaid,chick-lit|humor|memoir|non-fiction|nonfiction
7332,Wicca: A Guide for the Solitary Practitioner,non-fiction|pagan|religion|spirituality|wicca
7333,All My Sons,drama|fiction|play|plays|school
7334,Graffiti Moon,contemporary|favourites|realistic-fiction|romance|young-adult
7335,Mufaro's Beautiful Daughters: An African Tale,children|children-s-books|childrens|picture-book|picture-books
7336,"Paladin of Souls (World of the Five Gods, #2)",fantasy|fiction|hugo|hugo-winners|sci-fi-fantasy
7337,Mastery,business|non-fiction|psychology|self-help|self-improvement
7338,"God Bless You, Dr. Kevorkian",fiction|humor|kurt-vonnegut|short-stories|vonnegut
7339,A Homemade Life: Stories and Recipes from My Kitchen Table,cookbooks|food|memoir|non-fiction|nonfiction
7340,The Three Pigs,caldecott|children-s-books|childrens|picture-book|picture-books
7341,Learned Optimism: How to Change Your Mind and Your Life,non-fiction|nonfiction|psychology|self-help|self-improvement
7342,"Desires of the Dead (The Body Finder, #2)",fantasy|mystery|romance|series|young-adult
7343,The Littles,children|children-s-books|childrens|fantasy|fiction
7344,Amelia Bedelia and the Surprise Shower,children|children-s-books|childrens|fiction|kids
7345,"Homecoming (Tillerman Cycle, #1)",childhood|fiction|realistic-fiction|series|young-adult
7346,"Spell of the Highlander (Highlander, #7)",fantasy|paranormal|paranormal-romance|romance|time-travel
7347,"The Hand of Chaos (The Death Gate Cycle, #5)",epic-fantasy|fantasy|fiction|high-fantasy|sci-fi-fantasy
7348,One False Move (Myron Bolitar #5),crime|fiction|harlan-coben|mystery|thriller
7349,The Guns of Avalon (The Chronicles of Amber #2),fantasy|fiction|sci-fi|sci-fi-fantasy|science-fiction
7350,The Great Gilly Hopkins,childrens|fiction|middle-grade|realistic-fiction|young-adult
7351,"Trojan Odyssey (Dirk Pitt, #17)",adventure|clive-cussler|cussler|fiction|thriller
7352,Follow the River,adventure|fiction|historical|historical-fiction|history
7353,Measure for Measure,classic|drama|fiction|plays|shakespeare
7354,The Mask,fiction|horror|koontz|mystery|suspense
7355,All Our Yesterdays,dystopian|sci-fi|science-fiction|time-travel|young-adult
7356,Coming Clean,biography-memoir|memoir|non-fiction|nonfiction|read-in-2013
7357,Forever Amber ,fiction|historical|historical-fiction|historical-romance|romance
7358,"The Emerald Atlas (The Books of Beginning, #1)",childrens|family|juvenile-fiction|library|mystery
7359,Swing Time,contemporary|contemporary-fiction|fiction|literary-fiction|read-in-2017
7360,In Harm's Way: The Sinking of the U.S.S. Indianapolis and the Extraordinary Story of Its Survivors,history|non-fiction|nonfiction|war|wwii
7361,"Chibi Vampire, Vol. 01",graphic-novels|manga|romance|vampire|vampires
7362,Everything Leads to You,contemporary|lgbt|lgbtq|romance|young-adult
7363,Jeremy Fink and the Meaning of Life,fiction|middle-grade|mystery|realistic-fiction|young-adult
7364,"Thank You, Mr. Falker",children-s-books|childrens|picture-book|picture-books|realistic-fiction
7365,The Peripheral,cyberpunk|fiction|sci-fi|scifi|sf
7366,Too Much Happiness,canada|canadian|contemporary|fiction|short-stories
7367,"Tempting the Best Man (Gamble Brothers, #1)",adult|contemporary|contemporary-romance|romance|series
7368,"Captive Prince: Volume Two (Captive Prince, #2)",fantasy|lgbt|m-m|mm|romance
7369,"The Siren (The Original Sinners, #1)",bdsm|contemporary|dark|romance|series
7370,Ironweed,fiction|historical-fiction|pulitzer|pulitzer-prize|rory-gilmore-reading-challenge
7371,"Deception (Alex Delaware, #25)",alex-delaware|fiction|jonathan-kellerman|mystery|thriller
7372,Stupid White Men,humor|non-fiction|nonfiction|political|politics
7373,"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",fantasy|new-adult|read-in-2017|romance|young-adult
7374,"The Faceless Ones (Skulduggery Pleasant, #3)",fantasy|magic|skulduggery-pleasant|urban-fantasy|young-adult
7375,The Great Railway Bazaar,asia|memoir|non-fiction|nonfiction|travel
7376,"Black List (Scot Harvath, #11)",brad-thor|fiction|scot-harvath|thor|thriller
7377,"Transmetropolitan, Vol. 2: Lust for Life (Transmetropolitan, #2)",comics|fiction|graphic-novels|sci-fi|science-fiction
7378,"The Atrocity Archives (Laundry Files, #1)",fantasy|fiction|horror|science-fiction|urban-fantasy
7379,The Pleasure of My Company,comedy|contemporary|fiction|humor|novels
7380,"Dark Fire (Matthew Shardlake, #2)",fiction|historical|historical-mystery|history|mystery
7381,"Beautiful Beginning (Beautiful Bastard, #3.5)",contemporary|contemporary-romance|erotica|romance|series
7382,Heft,audio|audiobook|audiobooks|contemporary|fiction
7383,"Outcast of Redwall (Redwall, #8)",childrens|fantasy|fiction|redwall|young-adult
7384,Mister Pip,contemporary|historical-fiction|new-zealand|war|young-adult
7385,Giada's Family Dinners,cookbook|cookbooks|cooking|food|non-fiction
7386,Doubt,drama|fiction|play|plays|theatre
7387,"Book of Shadows (Sweep, #1)",audiobook|library|maybe|teen|witch
7388,"Secrets of a Shoe Addict (Shoe Addict, #2)",beth-harbison|chic-lit|chick-lit|fiction|series
7389,"After We Fell (After, #3)",after|contemporary|new-adult|romance|series
7390,Elizabeth Street,fiction|historical|historical-fiction|italy|kindle
7391,"The Assassin and the Pirate Lord (Throne of Glass, #0.1)",fantasy|novella|novellas|short-stories|young-adult
7392,Fear and Trembling,christianity|existentialism|non-fiction|religion|theology
7393,"Hawksong (The Kiesha'ra, #1)",fantasy|paranormal|romance|series|young-adult
7394,"The Naked God (Night's Dawn, #3)",fiction|sci-fi|science-fiction|scifi|space-opera
7395,"Come Back, Amelia Bedelia",children|children-s-books|childrens-books|fiction|kids
7396,Kon-Tiki: Across The Pacific In A Raft,adventure|history|non-fiction|nonfiction|travel
7397,How to Get Filthy Rich in Rising Asia,asia|contemporary|fiction|literary-fiction|pakistan
7398,Relativity: The Special and the General Theory,non-fiction|nonfiction|philosophy|physics|science
7399,Getting Over It,chic-lit|chick-lit|chicklit|fiction|romance
7400,The List,contemporary|fiction|realistic-fiction|teen|young-adult
7401,The Brothers K,baseball|fiction|historical-fiction|novels|sports
7402,The Happiness Advantage: The Seven Principles of Positive Psychology That Fuel Success and Performance at Work,business|nonfiction|psychology|self-help|self-improvement
7403,"A Dog's Journey (A Dog's Purpose, #2)",animals|dog-books|dogs|fiction|series
7404,The Meaning of Marriage: Facing the Complexities of Commitment with the Wisdom of God,christian|christian-living|christianity|marriage|non-fiction
7405,Batman & Robin: Batman Reborn,batman|comics|cómics|dc|graphic-novels
7406,"MeruPuri, Vol. 1 (MeruPuri, #1)",fantasy|manga|manga-read|mangas|romance
7407,The Flanders Panel,crime|fiction|historical-fiction|mystery|thriller
7408,The Princess and the Pea,children|children-s-books|childrens|fairy-tales|picture-books
7409,The Short Stories,american-fiction|american-literature|classics-to-read|fiction|short-stories
7410,"Dark Angel (Casteel, #2)",fiction|horror|v-c-andrews|vc-andrews|young-adult
7411,"Specter of the Past (Star Wars: The Hand of Thrawn, #1)",fiction|sci-fi|science-fiction|scifi|star-wars
7412,Binge,humor|memoir|non-fiction|nonfiction|youtubers
7413,Black Lies,contemporary|contemporary-romance|erotica|kindle|romance
7414,What the Dead Know,fiction|mysteries|mystery|mystery-thriller|thriller
7415,"Rome (Marked Men, #3)",contemporary|contemporary-romance|new-adult|romance|series
7416,"The Life and Opinions of Tristram Shandy, Gentleman",18th-century|fiction|humor|literature|novels
7417,Giraffes Can't Dance,animals|children|children-s-books|childrens|picture-books
7418,The Passion of Artemisia,art|fiction|historical|historical-fiction|italy
7419,Heal Your Body: The Mental Causes for Physical Illness and the Metaphysical Way to Overcome Them,health|non-fiction|self-help|spiritual|spirituality
7420,"Tokyo Mew Mew, Vol. 1 (Tokyo Mew Mew, #1)",fantasy|graphic-novels|manga|read-manga|romance
7421,The Miseducation of Cameron Post,contemporary|fiction|lgbt|lgbtq|young-adult
7422,Coraline (Illustrated/Graphic Novel Edition),comics|fantasy|graphic-novel|graphic-novels|horror
7423,"House of Many Ways (Howl's Moving Castle, #3)",childrens|fantasy|fiction|magic|series
7424,The Cartel,audiobook|crime|fiction|mystery|thriller
7425,A Mother's Reckoning: Living in the Aftermath of Tragedy,biography-memoir|kindle|library|non-fiction|nonfiction
7426,"Skin Tight (Mick Stranahan, #1)",carl-hiaasen|crime|fiction|humor|mystery
7427,"Moonraker (James Bond, #3)",espionage|fiction|james-bond|spy|thriller
7428,Two Treatises of Government,history|philosophy|political-philosophy|political-science|politics
7429,Civil Disobedience and Other Essays,essays|non-fiction|nonfiction|philosophy|politics
7430,"Rose in Bloom (Eight Cousins, #2)",classic|fiction|historical-fiction|romance|young-adult
7431,Mosquitoland,contemporary|fiction|read-in-2015|realistic-fiction|young-adult
7432,The Perfect Son,chick-lit|contemporary|fiction|kindle|kindle-first
7433,Looking for Alibrandi,australian|contemporary|fiction|romance|young-adult
7434,"Raid (Unfinished Hero, #3)",alpha-male|contemporary|contemporary-romance|kristen-ashley|romance
7435,"Fifth Grave Past the Light (Charley Davidson, #5)",fantasy|paranormal|paranormal-romance|romance|urban-fantasy
7436,"The Seventh Scroll (Ancient Egypt, #2)",adventure|egypt|fiction|historical-fiction|wilbur-smith
7437,A Midsummer's Nightmare,chick-lit|contemporary|romance|stand-alone|young-adult
7438,The Troop,fiction|horror|netgalley|science-fiction|thriller
7439,"Revelation (Matthew Shardlake, #4)",crime|fiction|historical|historical-fiction|mystery
7440,100 Love Sonnets,latin-american|poesia|poesía|poetry|romance
7441,Lucky Us,audio|fiction|historical|historical-fiction|library
7442,"It's in His Kiss (Bridgertons, #7)",historical|historical-romance|julia-quinn|regency|romance
7443,"Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists (Pottermore Presents, #2)",fantasy|fiction|harry-potter|kindle|short-stories
7444,Phenomenology of Spirit,german|hegel|non-fiction|nonfiction|partially-read
7445,"Fire Inside (Chaos, #2)",contemporary|contemporary-romance|kristen-ashley|mc|romance
7446,"The Neutronium Alchemist (Night's Dawn, #2)",fiction|sci-fi|science-fiction|scifi|space-opera
7447,The Darkest Seduction (Lords of the Underworld #9),gena-showalter|lords-of-the-underworld|paranormal|paranormal-romance|romance
7448,"King's Cage (Red Queen, #3)",2017-releases|dystopia|fantasy|series|young-adult
7449,Invisible,1001|1001-import|contemporary|fiction|paul-auster
7450,ظل الأفعى,arabic|arabic-novels|feminism|novel|novels
7451,Ten Things We Did (and Probably Shouldn't Have),chick-lit|contemporary|realistic-fiction|romance|young-adult
7452,"Rebel Heart (Dust Lands, #2)",dystopia|dystopian|romance|series|young-adult
7453,Sickened: The Memoir of a Munchausen by Proxy Childhood,biography|memoir|non-fiction|nonfiction|psychology
7454,The Last Time They Met,anita-shreve|chick-lit|contemporary|fiction|romance
7455,News of the World,fiction|historical|historical-fiction|kindle|western
7456,"Blowback (Scot Harvath, #4)",fiction|scot-harvath|thor|thriller|thrillers
7457,Jaya: An Illustrated Retelling of the Mahabharata,fiction|indian|indian-authors|mythology|religion
7458,Women of the Silk,asia|asian|china|fiction|historical-fiction
7459,The Prisoner of Zenda,adventure|classic|fiction|historical-fiction|romance
7460,"Flutter (My Blood Approves, #3)",fantasy|paranormal|vampire|vampires|young-adult
7461,"Tall, Tatted and Tempting (The Reed Brothers, #1)",contemporary|contemporary-romance|kindle|romance|series
7462,Leviathan,american|contemporary|fiction|literature|paul-auster
7463,Saving Faith,baldacci|david-baldacci|fiction|mystery|thriller
7464,"The Spine of the World (Forgotten Realms: Paths of Darkness, #2; Legend of Drizzt, #12)",drizzt|fantasy|fiction|forgotten-realms|r-a-salvatore
7465,"The Haunted Mask (Goosebumps, #11)",childhood|childrens|fiction|goosebumps|horror
7466,Tyrannosaur Canyon (Wyman Ford #1),adventure|fiction|mystery|science-fiction|thriller
7467,The Girl Before,fiction|mystery|netgalley|read-in-2017|thriller
7468,Wayside School Gets A Little Stranger (Wayside School #3),childhood|children|childrens|fiction|humor
7469,Summer of Night,fantasy|fiction|horror|mystery|thriller
7470,"The Dresden Files:  Storm Front, Volume 1-  The Gathering Storm",comics|fantasy|graphic-novel|graphic-novels|urban-fantasy
7471,Tourist Season,crime|fiction|florida|humor|mystery
7472,السنجة,arabic|arabic-books|arabic-novels|novels|owned-books
7473,"204 Rosewood Lane (Cedar Cove, #2)",chick-lit|debbie-macomber|fiction|romance|series
7474,"Unseen (Will Trent, #7)",crime|fiction|karin-slaughter|mystery|thriller
7475,"Eleventh Grade Burns (The Chronicles of Vladimir Tod, #4)",fantasy|paranormal|vampire|vampires|young-adult
7476,Double Star,fiction|sci-fi|science-fiction|scifi|sf
7477,"A Perfect Evil (Maggie O'Dell, #1)",alex-kava|crime|mystery|suspense|thriller
7478,Help Thanks Wow: The Three Essential Prayers,non-fiction|nonfiction|religion|spiritual|spirituality
7479,"The Long Patrol (Redwall, #10)",childrens|fantasy|fiction|redwall|young-adult
7480,The Better Angels of Our Nature: Why Violence Has Declined,history|non-fiction|nonfiction|psychology|science
7481,"When We Were Very Young (Winnie-the-Pooh, #3)",children|children-s-books|childrens|fiction|poetry
7482,My Sunshine Away,coming-of-age|fiction|mystery|read-in-2015|southern
7483,The Truth Seeker (O'Malley #3),christian|christian-fiction|dee-henderson|fiction|romance
7484,Filosofi Kopi: Kumpulan Cerita dan Prosa Satu Dekade,fiction|indonesia|kumpulan-cerpen|novel|short-stories
7485,سینوهه,egypt|fiction|finnish|historical|novel
7486,Great House,abandoned|contemporary|contemporary-fiction|library|read-in-2011
7487,"The Kept Woman (Will Trent, #8)",audio|audiobooks|crime-fiction|thrillers|will-trent
7488,"Maid for Love (Gansett Island Series, #1)",contemporary|contemporary-romance|kindle|romance|series
7489,And the Shofar Blew,christian|christian-fiction|fiction|francine-rivers|historical-fiction
7490,"Prentice Alvin (Tales of Alvin Maker, #3)",alternate-history|fantasy|fiction|orson-scott-card|sci-fi-fantasy
7491,"44 Scotland Street (44 Scotland Street, #1)",alexander-mccall-smith|fiction|mystery|scotland|series
7492,Chill Factor,mystery|romance|romantic-suspense|sandra-brown|suspense
7493,Odd and the Frost Giants,childrens|fantasy|fiction|mythology|young-adult
7494,The Magpies,fiction|horror|kindle|mystery|thriller
7495,Season of Migration to the North,africa|arabic|fiction|novels|sudan
7496,The Golden Notebook,1001|abandoned|feminism|fiction|literature
7497,"The Winter Rose (The Tea Rose, #2)",fiction|historical|historical-fiction|historical-romance|romance
7498,"The Last Full Measure (The Civil War Trilogy, #3)",civil-war|fiction|historical-fiction|history|war
7499,Oscar et la dame rose,contemporary|fiction|french|french-literature|school
7500,When Bad Things Happen to Good People,non-fiction|nonfiction|philosophy|self-help|spirituality
7501,"Post Captain (Aubrey/Maturin, #2)",adventure|aubrey-maturin|fiction|historical|historical-fiction
7502,"Dragon Flight (Dragon Slippers, #2)",adventure|dragons|fantasy|series|young-adult
7503,"What Katy Did (Carr Family, #1)",children|childrens|classic|favourites|fiction
7504,Homer Price (A Puffin Book),children|children-s-books|childrens|fiction|kids
7505,"Shatterglass (The Circle Opens, #4)",fantasy|fiction|magic|tamora-pierce|young-adult
7506,"The Belgariad, Vol. 1: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit (The Belgariad, #1-3)",epic-fantasy|fantasy|fiction|high-fantasy|sci-fi-fantasy
7507,The Lucifer Effect: Understanding How Good People Turn Evil,non-fiction|nonfiction|psychology|science|sociology
7508,The Scent of Rain and Lightning,audio|fiction|library|mystery|suspense
7509,"Pacific Vortex! (Dirk Pitt, #1)",adventure|clive-cussler|dirk-pitt|fiction|thriller
7510,"One More Chance (Rosemary Beach, #8; Chance, #2)",abbi-glines|contemporary|new-adult|romance|series
7511,Aurora,fiction|sci-fi|science-fiction|scifi|sf
7512,"Purity in Death (In Death, #15)",in-death|in-death-series|jd-robb|mystery|romance
7513,"The Hollow Hills (Arthurian Saga, #2)",arthurian|fantasy|fiction|historical-fiction|series
7514,"Among the Brave (Shadow Children, #5)",dystopia|dystopian|science-fiction|series|young-adult
7515,"Marching Powder: A True Story of Friendship, Cocaine, and South America's Strangest Jail",biography|crime|non-fiction|nonfiction|travel
7516,"Mars, Volume 01",comics|graphic-novels|manga|romance|shoujo
7517,Six Easy Pieces: Essentials of Physics By Its Most Brilliant Teacher,essays|non-fiction|nonfiction|popular-science|science
7518,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",cookbook|cookbooks|cooking|food|non-fiction
7519,"Centaur Aisle (Xanth, #4)",fantasy|fiction|humor|piers-anthony|xanth
7520,The Year of Fog,chick-lit|contemporary|contemporary-fiction|fiction|mystery
7521,Crisis on Infinite Earths,comics|cómics|dc-comics|graphic-novel|graphic-novels
7522,The Areas of My Expertise: An Almanac of Complete World Knowledge Compiled with Instructive Annotation and Arranged in Useful Order,comedy|fiction|humor|humour|non-fiction
7523,"Hogwarts: An Incomplete and Unreliable Guide (Pottermore Presents, #3)",fantasy|fiction|harry-potter|kindle|short-stories
7524,"Ronia, the Robber's Daughter",childhood|children|children-s-books|fantasy|fiction
7525,"Spider Bones (Temperance Brennan, #13)",bones|fiction|kathy-reichs|mystery|series
7526,No Talking,children-s-books|childrens|fiction|middle-grade|realistic-fiction
7527,"Blood on Snow (Blood on Snow, #1)",crime|fiction|mystery|scandinavian|thriller
7528,"Wait for Me (Against All Odds, #1)",contemporary|contemporary-romance|kindle|romance|romantic-suspense
7529,The Garden of Evening Mists,asia|fiction|historical-fiction|kindle|malaysia
7530,"The Cellar (The Cellar, #1)",fiction|mystery|thriller|wattpad|young-adult
7531,"The Gentlemen's Alliance †, Vol. 1",graphic-novels|manga|manga-read|mangas|romance
7532,"Rusty Nailed (Cocktail, #2)",contemporary|contemporary-romance|funny|romance|series
7533,"Dark Guardian (Dark, #9)",christine-feehan|paranormal|paranormal-romance|romance|vampires
7534,Prophet,christian|christian-fiction|fiction|frank-peretti|thriller
7535,"The Wicked Will Rise (Dorothy Must Die, #2)",fantasy|magic|retellings|series|young-adult
7536,"Dark Fire (Dark, #6)",christine-feehan|paranormal|paranormal-romance|romance|vampires
7537,Citizen: An American Lyric,essays|non-fiction|nonfiction|poetry|race
7538,"Carry on, Jeeves (Jeeves, #3)",fiction|humor|humour|short-stories|wodehouse
7539,"The Magic Thief (Magic Thief, #1)",fantasy|magic|middle-grade|series|young-adult
7540,Our Band Could Be Your Life: Scenes from the American Indie Underground 1981-1991,biography|history|music|non-fiction|punk
7541,"I, Elizabeth",fiction|historical|historical-fiction|history|tudors
7542,The Woman Who Stole My Life,chick-lit|contemporary|fiction|read-in-2015|romance
7543,Pyongyang: A Journey in North Korea,comics|cómics|graphic-novel|graphic-novels|non-fiction
7544,Night Over Water,fiction|historical-fiction|ken-follett|mystery|thriller
7545,I Am Having So Much Fun Here Without You,chick-lit|contemporary|fiction|kindle|romance
7546,"All I Want is Everything (Gossip Girl, #3)",chick-lit|fiction|gossip-girl|series|young-adult
7547,Competitive Strategy: Techniques for Analyzing Industries and Competitors,business|management|non-fiction|personal-mba|strategy
7548,Systematic Theology: An Introduction to Biblical Doctrine,christian-life|christianity|reference|systematic-theology|theology
7549,"P is for Peril (Kinsey Millhone, #16)",fiction|mysteries|mystery|series|sue-grafton
7550,"Adulthood Is a Myth (Sarah's Scribbles, #1)",comics|graphic-novel|graphic-novels|humor|non-fiction
7551,"The Darkness That Comes Before (The Prince of Nothing, #1)",epic-fantasy|fantasy|fiction|high-fantasy|series
7552,"The Dirty Life: On Farming, Food, and Love",farming|food|memoir|non-fiction|nonfiction
7553,"Dust & Decay (Rot & Ruin, #2)",dystopian|horror|young-adult|zombie|zombies
7554,"Alienated (Alienated, #1)",aliens|romance|sci-fi|science-fiction|young-adult
7555,Bone Gap,fantasy|fiction|magical-realism|mystery|young-adult
7556,"Big Cherry Holler (Big Stone Gap, #2)",adriana-trigiani|chick-lit|fiction|romance|series
7557,"Yes, Chef",biography|food|memoir|non-fiction|nonfiction
7558,Teen Idol,chick-lit|contemporary|meg-cabot|romance|young-adult
7559,The Thing Around Your Neck,africa|african-literature|fiction|nigeria|short-stories
7560,Caraval,2017-releases|fantasy|read-in-2017|romance|young-adult
7561,Bright Shiny Morning,fiction|general-fiction|james-frey|novels|usa
7562,The Story of an Hour,american-literature|classic|literature|read-for-school|school
7563,Rabbit Is Rich (Rabbit Angstrom #3),1001|fiction|pulitzer|pulitzer-prize|pulitzer-prize-winners
7564,"Lots of Candles, Plenty of Cake",audio|biography|memoir|non-fiction|nonfiction
7565,Scars,abuse|contemporary|mental-illness|realistic-fiction|young-adult
7566,The Fixer Upper,audio|chick-lit|fiction|mary-kay-andrews|romance
7567,"Negeri 5 Menara (Negeri 5 Menara, #1)",fiction|fiksi|indonesia|indonesian|novel
7568,"Empire of Ivory (Temeraire, #4)",alternate-history|dragons|fantasy|fiction|historical-fiction
7569,"An Army at Dawn: The War in North Africa, 1942-1943 (World War II Liberation Trilogy, #1)",history|military|non-fiction|world-war-ii|wwii
7570,Daddy's Little Girl,fiction|mary-higgins-clark|mysteries|mystery|suspense
7571,Ricochet,mystery|romance|romantic-suspense|sandra-brown|suspense
7572,Can't Wait to Get to Heaven,chick-lit|fannie-flagg|fiction|humor|southern
7573,Among Others,fantasy|fiction|sci-fi|science-fiction|young-adult
7574,"Seduction in Death (In Death, #13)",in-death|in-death-series|jd-robb|mystery|romance
7575,Double Indemnity,crime|fiction|mystery|noir|thriller
7576,"Upon the Midnight Clear (Dark-Hunter #12, Dream-Hunter #2)",dark-hunter|fantasy|paranormal|paranormal-romance|sherrilyn-kenyon
7577,Presentation Zen: Simple Ideas on Presentation Design and Delivery,business|design|non-fiction|personal-mba|presentation
7578,"Sea of Swords (Forgotten Realms: Paths of Darkness, #4; Legend of Drizzt, #13)",drizzt|fantasy|fiction|forgotten-realms|r-a-salvatore
7579,"Goodbye, Columbus and Five Short Stories",american|american-literature|jewish|national-book-award|short-stories
7580,"Bone: Quest for the Spark, Vol. 1",bone|comics|fantasy|graphic-novel|graphic-novels
7581,The Personal MBA: Master the Art of Business,business|entrepreneurship|non-fiction|personal-mba|self-help
7582,The Last Original Wife,audio|chick-lit|dorothea-benton-frank|fiction|romance
7583,"No Mercy (Dark-Hunter #18, Were-Hunter, #5)",fantasy|paranormal|paranormal-romance|romance|sherrilyn-kenyon
7584,The Library at Mount Char,fantasy|fiction|horror|sci-fi|science-fiction
7585,"Fire Star (The Last Dragon Chronicles, #3)",dragons|fantasy|fiction|series|young-adult
7586,Texas,fiction|historical|historical-fiction|history|texas
7587,Your Best Life Now: 7 Steps to Living at Your Full Potential,christian|inspirational|non-fiction|self-help|spiritual
7588,Turtle in Paradise,childrens|historical|historical-fiction|middle-grade|newbery
7589,"The Vor Game (Vorkosigan Saga, #6)",fiction|sci-fi|scifi|sf|space-opera
7590,Choosing to SEE,biography|christian|memoir|non-fiction|nonfiction
7591,Broken Monsters,crime|fiction|horror|mystery|thriller
7592,The Unabridged Journals of Sylvia Plath,memoir|non-fiction|nonfiction|rory-gilmore-challenge|rory-gilmore-reading-challenge
7593,"This Is Water: Some Thoughts, Delivered on a Significant Occasion, about Living a Compassionate Life",dfw|non-fiction|nonfiction|philosophy|psychology
7594,QED: The Strange Theory of Light and Matter,non-fiction|nonfiction|physics|popular-science|science
7595,"Defiance (Strange Angels, #4)",fantasy|paranormal|vampires|werewolves|young-adult
7596,"Haunted (Women of the Otherworld, #5)",fantasy|kelley-armstrong|paranormal|series|urban-fantasy
7597,The Sweet Potato Queens' Book of Love,fiction|funny|humor|nonfiction|southern
7598,"Mastiff (Beka Cooper, #3)",fantasy|fiction|magic|tamora-pierce|young-adult
7599,The Madonnas of Leningrad,art|fiction|historical-fiction|russia|wwii
7600,"Divine Misdemeanors (Merry Gentry, #8)",fantasy|laurell-k-hamilton|paranormal|romance|urban-fantasy
7601,"Sweetheart (Archie Sheridan & Gretchen Lowell, #2)",crime|fiction|mystery|series|thriller
7602,Caim,fiction|philosophy|portuguese|religion|saramago
7603,"All Tomorrow's Parties (Bridge, #3)",cyberpunk|fiction|sci-fi|science-fiction|scifi
7604,"The Quantum Thief (Jean le Flambeur, #1)",cyberpunk|sci-fi|science-fiction|scifi|sf
7605,"Shock Wave (Virgil Flowers, #5)",crime|fiction|john-sandford|mystery|thriller
7606,Tractatus Logico-Philosophicus,logic|non-fiction|nonfiction|philosophy|wittgenstein
7607,"Lord Edgware Dies (Hercule Poirot, #9)",agatha-christie|crime|fiction|mysteries|mystery
7608,"Batman: Hush, Vol. 2",comics|dc-comics|fiction|graphic-novels|superheroes
7609,Dog on It (A Chet and Bernie Mystery #1),animals|dogs|fiction|humor|mystery
7610,Spring Fever,audio|chick-lit|fiction|mary-kay-andrews|romance
7611,And to Think That I Saw it on Mulberry Street,children|childrens-books|fiction|picture-book|picture-books
7612,"The Bully Pulpit: Theodore Roosevelt, William Howard Taft, and the Golden Age of Journalism",biography|history|non-fiction|nonfiction|politics
7613,"Chasing the Prophecy (Beyonders, #3)",adventure|brandon-mull|fantasy|fiction|young-adult
7614,"The Short Victorious War (Honor Harrington, #3)",fiction|sci-fi|science-fiction|scifi|space-opera
7615,Drinking: A Love Story,addiction|memoir|non-fiction|nonfiction|psychology
7616,"Five Weeks in a Balloon (Extraordinary Voyages, #1)",adventure|fiction|jules-verne|sci-fi|science-fiction
7617,"Dragon's Oath (House of Night Novellas, #1)",fantasy|house-of-night|paranormal|vampires|young-adult
7618,"Grave Witch (Alex Craft, #1)",fantasy|magic|paranormal|urban-fantasy|witches
7619,"Sleeping Murder (Miss Marple, #13)",agatha-christie|crime|fiction|mysteries|mystery
7620,Ethan Frome and Other Short Fiction,american-literature|classic|fiction|literature|short-stories
7621,"The Assassin and the Desert (Throne of Glass, #0.3)",fantasy|novella|novellas|short-stories|young-adult
7622,On the Genealogy of Morals/Ecce Homo,ethics|existentialism|nietzsche|nonfiction|philosophy
7623,Adrift: Seventy-Six Days Lost at Sea,adventure|memoir|non-fiction|nonfiction|survival
7624,"Once and Always (Sequels, #1)",historical|historical-fiction|historical-romance|judith-mcnaught|romance
7625,"Bloodline (Sigma Force, #8)",adventure|fiction|james-rollins|sigma-force|thriller
